,t_final,h_tile,h_Ti,rho_tile,rho_Ti,cp_tile,cp_Ti,k_tile,k_Ti,emissivity,M_inf,p_inf,T_inf,fudge_factor,simulation_values,noise
26,61.79999999999984,0.0236728,0.0001563,152.92800000000088,4476.439999999997,591.5759999999995,420.4400000000001,0.1343160000000001,6.432599999999999,0.8176000000000028,5.119999999999987,2987.71200000002,302.744000000001,1.0980000000000003,382.7289472621893,0.6577084864122767
27,56.87999999999994,0.0232156,0.0001581,143.1360000000005,4812.399999999994,661.9119999999979,450.80000000000064,0.1295280000000001,7.185199999999987,0.7392000000000005,5.129999999999987,2522.5920000000024,266.96000000000026,0.924,350.100470894952,0.593308462289011
28,57.11999999999993,0.0262128,0.0001437,137.6640000000003,4421.959999999997,582.7839999999997,461.8400000000008,0.119196,7.667999999999979,0.7360000000000004,5.42999999999998,2670.336000000008,257.87200000000007,1.0460000000000005,340.01907919460376,0.5573357871858234
29,62.75999999999981,0.0275844,0.0001488,156.67200000000102,4113.24,615.4399999999989,448.0400000000006,0.1285200000000001,7.653799999999979,0.7328000000000003,5.339999999999982,2593.728000000005,308.4240000000011,0.974,334.59033501482617,1.2958905833587604
30,54.35999999999999,0.0262636,0.0001437,157.53600000000105,4267.599999999999,645.5839999999982,440.68000000000046,0.120708,7.398199999999983,0.7632000000000012,4.589999999999998,2653.920000000008,311.26400000000115,0.974,316.6288444245076,0.5634603114466196
31,57.35999999999993,0.0271272,0.0001455,158.11200000000107,4612.639999999996,663.1679999999978,484.8400000000012,0.1307880000000001,7.59699999999998,0.8512000000000037,5.289999999999983,2943.9360000000183,283.4320000000006,1.0540000000000005,321.4000203249366,-0.29938674233437074
32,63.119999999999806,0.0265176,0.0001509,156.67200000000102,4176.799999999999,673.2159999999976,448.9600000000006,0.1335600000000001,7.057399999999989,0.7840000000000018,4.539999999999999,2539.008000000003,286.84000000000066,1.024,328.07880503647164,0.30545006284800236
33,64.07999999999979,0.0278384,0.0001434,132.76800000000011,4149.56,599.1119999999993,453.5600000000007,0.1358280000000002,6.98639999999999,0.756800000000001,4.719999999999995,2943.9360000000183,310.1280000000012,0.914,353.7546531615336,0.09177580629679502
34,58.19999999999991,0.0240792,0.000162,134.49600000000018,4794.239999999994,655.631999999998,487.6000000000013,0.1338120000000001,7.753199999999977,0.8320000000000032,5.409999999999981,2916.5760000000173,268.66400000000027,1.0900000000000003,362.3354117496362,-0.5660917357295756
35,61.43999999999984,0.0240792,0.0001413,154.94400000000095,4594.479999999996,666.9359999999978,461.8400000000008,0.1378440000000002,6.688199999999995,0.792000000000002,4.629999999999997,2473.3440000000005,310.6960000000012,0.968,350.05761411071256,-0.748112387405316
36,54.24,0.0246888,0.0001389,145.7280000000006,4140.48,669.4479999999977,474.72000000000105,0.1292760000000001,6.673999999999995,0.8048000000000024,5.059999999999988,2621.088000000006,295.3600000000008,0.936,335.2625879775363,-1.1822365576975922
37,56.999999999999936,0.0255016,0.0001572,156.67200000000102,4630.799999999996,582.7839999999997,439.7600000000005,0.1350720000000002,7.085799999999988,0.7680000000000013,4.659999999999997,2998.6560000000204,299.9040000000009,1.0380000000000005,340.65279586348004,-0.12260672643701458
38,56.63999999999994,0.0254,0.0001518,135.3600000000002,4449.199999999997,612.927999999999,465.5200000000009,0.11844,7.61119999999998,0.7712000000000014,5.239999999999984,2610.1440000000057,264.1200000000002,0.924,336.954844499497,-1.3554417811821893
39,58.6799999999999,0.0230124,0.0001461,142.8480000000005,4194.959999999999,656.887999999998,498.6400000000015,0.1254960000000001,7.170999999999987,0.7280000000000002,4.889999999999992,2692.224000000009,268.66400000000027,0.934,353.097233872809,0.6418567895233768
40,61.55999999999984,0.0248412,0.0001497,137.9520000000003,4349.319999999998,615.4399999999989,427.8000000000002,0.1333080000000001,7.057399999999989,0.7440000000000007,5.069999999999988,2670.336000000008,289.68000000000075,0.984,370.3369352186684,-0.24344554467516286
41,55.79999999999996,0.026924,0.000144,142.27200000000047,4785.159999999994,609.1599999999991,477.4800000000011,0.1257480000000001,6.688199999999995,0.72,5.269999999999984,2829.024000000014,269.2320000000003,1.056,329.7797775127959,-1.0450986006837237
42,57.11999999999993,0.0250444,0.0001377,152.35200000000086,4576.319999999996,582.7839999999997,469.20000000000095,0.1358280000000002,7.085799999999988,0.7728000000000015,5.489999999999979,2818.0800000000136,263.55200000000013,0.978,355.98578729508006,-1.0822562945680179
43,62.87999999999981,0.0262128,0.0001425,158.11200000000107,4431.039999999997,661.9119999999979,455.4000000000007,0.1343160000000001,6.460999999999999,0.8784000000000045,4.589999999999998,2539.008000000003,295.3600000000008,1.052,331.18469079226514,-2.019831824539034
44,61.67999999999984,0.0234696,0.0001554,150.33600000000078,4267.599999999999,641.8159999999983,504.1600000000016,0.1257480000000001,7.341399999999984,0.7264000000000002,4.639999999999997,3004.1280000000206,297.0640000000009,0.9,351.0677328009682,-1.79759162768978
45,59.51999999999988,0.0240284,0.0001458,144.28800000000055,4639.879999999996,678.2399999999975,440.68000000000046,0.1277640000000001,7.426599999999983,0.7632000000000012,4.669999999999996,2763.3600000000115,306.72000000000105,1.0900000000000003,347.26606209081353,0.48144788578156217
46,62.03999999999983,0.0242824,0.0001392,142.56000000000049,4213.119999999999,573.9919999999998,431.4800000000003,0.117432,7.724799999999978,0.792000000000002,5.1799999999999855,2938.464000000018,257.30400000000003,0.978,363.0200063401456,-0.8497228670844514
47,54.71999999999999,0.0260604,0.0001497,157.53600000000105,4213.119999999999,567.712,473.800000000001,0.1260000000000001,7.667999999999979,0.8352000000000033,5.109999999999987,2539.008000000003,290.8160000000007,1.0820000000000003,331.3946827671376,-0.7711764550413446
48,63.5999999999998,0.0250952,0.0001548,146.30400000000063,4340.239999999998,676.9839999999975,475.64000000000107,0.1358280000000002,7.341399999999984,0.7216,4.799999999999994,2785.2480000000123,295.92800000000085,0.948,349.561876253173,-0.23575546443204565
49,60.23999999999987,0.023622,0.0001545,150.04800000000077,4594.479999999996,617.9519999999989,493.12000000000137,0.1317960000000001,6.659799999999995,0.825600000000003,4.94999999999999,2495.2320000000013,302.744000000001,1.0460000000000005,360.6660160661589,0.5801794824315808
50,64.67999999999978,0.027178,0.0001599,130.17600000000002,4685.279999999995,666.9359999999978,448.0400000000006,0.119196,7.540199999999981,0.7648000000000013,4.929999999999991,2555.424000000004,257.30400000000003,0.998,330.5678672064288,-3.441006057855869
51,54.95999999999998,0.027432,0.0001425,157.24800000000104,4095.08,687.0319999999973,425.0400000000002,0.123732,6.858599999999992,0.8160000000000027,5.219999999999985,2949.4080000000185,310.6960000000012,0.956,314.70640126844194,-2.067603106476031
52,59.27999999999989,0.0243332,0.0001539,152.64000000000087,4476.439999999997,684.5199999999974,426.8800000000002,0.1277640000000001,7.696399999999978,0.7680000000000013,4.539999999999999,2549.9520000000034,304.448000000001,0.952,333.84339229232853,-0.028463289879468532
53,56.519999999999946,0.0255016,0.0001491,157.82400000000106,4267.599999999999,655.631999999998,498.6400000000015,0.121716,7.58279999999998,0.8448000000000035,4.859999999999992,2943.9360000000183,301.60800000000097,0.98,322.3601824125035,0.5357652273872685
54,59.03999999999989,0.0234188,0.000159,134.7840000000002,4648.959999999996,624.2319999999987,445.2800000000005,0.1310400000000001,6.787599999999993,0.8352000000000033,5.049999999999988,2861.8560000000152,266.96000000000026,0.96,368.7694917866497,0.11053393876900432
55,55.43999999999997,0.024384,0.0001365,136.80000000000027,4267.599999999999,585.2959999999996,465.5200000000009,0.1252440000000001,6.673999999999995,0.8528000000000038,5.259999999999984,2927.5200000000177,257.30400000000003,1.0260000000000002,357.0861991690278,0.6549212025493089
56,64.43999999999977,0.0255016,0.0001572,153.5040000000009,4494.599999999997,606.6479999999991,496.80000000000143,0.116928,7.426599999999983,0.8464000000000036,4.669999999999996,2571.840000000004,295.3600000000008,0.922,332.3770706310888,-0.07487328920006539
57,61.79999999999984,0.0263144,0.0001533,150.33600000000078,4757.919999999995,653.1199999999981,414.92,0.119196,6.460999999999999,0.7872000000000019,5.149999999999986,2566.368000000004,261.2800000000001,1.0340000000000005,326.5190211184374,-0.25577178272210566
58,56.519999999999946,0.0256032,0.0001371,158.11200000000107,4467.359999999997,619.2079999999988,479.32000000000113,0.1287720000000001,6.460999999999999,0.824000000000003,5.41999999999998,2648.448000000007,269.8000000000003,1.008,333.15901342184515,1.049006058247044
59,62.87999999999981,0.0262128,0.0001617,146.59200000000064,4476.439999999997,668.1919999999977,491.2800000000013,0.1320480000000001,7.511799999999981,0.8048000000000024,5.389999999999981,2752.416000000011,262.41600000000017,0.938,337.9064617613768,0.9337546942752347
60,65.03999999999976,0.024638,0.0001506,151.77600000000083,4957.679999999993,651.8639999999981,455.4000000000007,0.1275120000000001,7.298799999999985,0.8304000000000031,4.739999999999995,2467.8720000000003,289.1120000000007,1.036,344.81755509008286,-0.48729146640883064
61,54.71999999999999,0.0244348,0.0001407,137.6640000000003,4648.959999999996,643.0719999999983,462.7600000000008,0.114408,7.511799999999981,0.8432000000000035,4.649999999999997,2932.992000000018,277.75200000000046,1.004,328.9373023579262,0.9458781097617078
62,62.75999999999981,0.0237236,0.0001593,136.51200000000026,4630.799999999996,680.7519999999975,486.68000000000126,0.1297800000000001,7.667999999999979,0.7440000000000007,5.409999999999981,2462.4,303.880000000001,0.96,370.621031770829,-0.6309265114063954
63,65.63999999999976,0.0275336,0.0001617,150.9120000000008,4812.399999999994,621.7199999999988,430.5600000000003,0.1297800000000001,7.270399999999985,0.8224000000000029,4.94999999999999,2922.048000000017,276.61600000000044,0.914,333.02515365146,0.7265915198429275
64,60.95999999999985,0.023368,0.0001494,147.45600000000067,4394.7199999999975,678.2399999999975,489.4400000000013,0.1365840000000002,6.801799999999993,0.8752000000000044,4.839999999999993,2954.8800000000188,264.6880000000002,0.988,355.604254134849,1.4019851532523553
65,63.5999999999998,0.0254508,0.0001602,134.7840000000002,4449.199999999997,585.2959999999996,496.80000000000143,0.1272600000000001,7.327199999999984,0.8704000000000043,5.42999999999998,2462.4,256.736,0.94,361.3977657559815,0.7263490431009594
66,58.919999999999895,0.0268224,0.0001593,134.49600000000018,4857.799999999994,639.3039999999984,503.2400000000016,0.119952,7.753199999999977,0.8368000000000033,5.159999999999986,2708.6400000000094,259.5760000000001,0.956,325.966884428709,-0.329895158844225
67,57.35999999999993,0.023368,0.0001566,146.01600000000062,4712.519999999995,669.4479999999977,494.9600000000014,0.120708,7.412399999999983,0.8192000000000028,4.529999999999999,2861.8560000000152,303.31200000000104,1.0420000000000005,336.19904554283926,2.186298314784463
68,63.71999999999979,0.0262128,0.0001458,140.83200000000042,4785.159999999994,602.8799999999992,472.880000000001,0.1315440000000001,7.682199999999979,0.8656000000000041,5.069999999999988,2834.496000000014,268.66400000000027,0.93,350.4567852998803,-0.3395281182939544
69,65.87999999999974,0.0237236,0.0001647,142.56000000000049,4639.879999999996,638.0479999999984,462.7600000000008,0.1265040000000001,7.284599999999985,0.8480000000000036,5.399999999999981,2506.1760000000017,259.00800000000004,0.916,367.141782930708,-1.5549128475458043
70,54.47999999999999,0.0234188,0.0001584,138.52800000000033,4812.399999999994,601.6239999999992,447.1200000000006,0.120708,7.767399999999977,0.7392000000000005,5.3699999999999815,2938.464000000018,310.6960000000012,0.94,359.3113006685719,-2.840257838497866
71,56.159999999999954,0.0238252,0.0001359,152.06400000000085,4748.839999999995,641.8159999999983,425.9600000000002,0.1260000000000001,6.645599999999996,0.8064000000000024,4.769999999999994,2845.4400000000146,279.4560000000005,0.994,339.2818240639857,0.8134841302198044
72,55.31999999999997,0.02413,0.0001587,153.2160000000009,4367.479999999998,644.3279999999983,486.68000000000126,0.123228,6.95799999999999,0.7232000000000001,5.019999999999989,2555.424000000004,261.2800000000001,1.012,330.7673482946976,2.365134447579085
73,60.11999999999987,0.0272796,0.0001407,135.64800000000022,4848.719999999994,611.671999999999,488.5200000000013,0.122472,7.767399999999977,0.72,4.719999999999995,2818.0800000000136,288.54400000000066,1.0260000000000002,331.44112282982303,-0.9560668980601725
74,59.399999999999885,0.0242316,0.0001365,157.24800000000104,4431.039999999997,622.9759999999987,490.3600000000013,0.120204,7.738999999999978,0.8032000000000024,4.639999999999997,2467.8720000000003,258.44000000000005,1.04,331.350431342459,-0.1255692520040858
75,62.27999999999982,0.0257048,0.0001569,130.17600000000002,4576.319999999996,678.2399999999975,441.6000000000005,0.113652,6.659799999999995,0.7872000000000019,4.779999999999994,2943.9360000000183,269.8000000000003,0.974,331.89821261070824,0.3727312571853033
76,63.95999999999979,0.0243332,0.000138,145.4400000000006,4848.719999999994,602.8799999999992,480.2400000000012,0.1305360000000001,6.688199999999995,0.8000000000000023,4.939999999999991,2577.3120000000044,286.2720000000006,0.912,364.61970213655167,-0.21487535850124542
77,55.19999999999997,0.0273304,0.0001638,134.20800000000017,4521.8399999999965,678.2399999999975,415.84,0.1338120000000001,7.327199999999984,0.824000000000003,4.619999999999997,2582.7840000000047,308.9920000000011,0.968,324.1849602004601,0.5004410611782817
78,59.399999999999885,0.0267716,0.0001497,140.83200000000042,4721.599999999995,614.183999999999,489.4400000000013,0.1365840000000002,6.432599999999999,0.8384000000000034,4.689999999999996,2807.136000000013,265.2560000000002,1.0980000000000003,336.27701102418627,1.4807629681731942
79,56.159999999999954,0.0267716,0.0001377,146.30400000000063,4930.439999999993,581.5279999999997,414.92,0.118188,7.00059999999999,0.7328000000000003,4.9899999999999896,2648.448000000007,306.72000000000105,0.958,328.35894816365305,-0.689650896321967
80,65.75999999999975,0.0252984,0.0001452,141.98400000000046,4857.799999999994,639.3039999999984,436.0800000000004,0.121212,6.872799999999992,0.7376000000000005,4.859999999999992,2878.272000000016,310.6960000000012,0.942,351.11169341512016,-0.6837383581347968
81,59.03999999999989,0.026416,0.0001371,148.0320000000007,4312.999999999998,571.4799999999999,471.960000000001,0.11718,6.759199999999994,0.8192000000000028,4.889999999999992,2621.088000000006,297.0640000000009,0.96,332.493890812502,0.31020465487365495
82,61.67999999999984,0.0250444,0.0001374,145.4400000000006,4276.679999999999,671.9599999999976,456.32000000000073,0.121212,7.043199999999989,0.860800000000004,5.349999999999982,2511.648000000002,292.5200000000008,0.972,342.00365323119934,0.36911554320580486
83,54.47999999999999,0.0253492,0.0001368,153.5040000000009,4648.959999999996,682.0079999999974,420.4400000000001,0.1242360000000001,6.631399999999996,0.7248000000000001,4.559999999999999,3004.1280000000206,282.29600000000056,1.0460000000000005,320.4504356003788,-0.30014964342779704
84,57.59999999999992,0.024638,0.0001437,132.76800000000011,4231.279999999999,673.2159999999976,464.6000000000009,0.116172,6.872799999999992,0.8176000000000028,4.799999999999994,2604.672000000005,294.22400000000084,0.974,335.65010148988296,-2.2720661706242815
85,58.7999999999999,0.024384,0.0001617,141.69600000000045,4812.399999999994,621.7199999999988,443.4400000000005,0.1365840000000002,7.61119999999998,0.7664000000000013,4.669999999999996,2566.368000000004,287.9760000000007,0.986,353.2968845925618,0.4361332001210143
86,56.159999999999954,0.0274828,0.0001551,134.20800000000017,4312.999999999998,635.5359999999985,430.5600000000003,0.1292760000000001,6.475199999999998,0.7440000000000007,5.359999999999982,2932.992000000018,297.0640000000009,0.974,334.96440947843746,-0.5370103952425811
87,56.75999999999994,0.0262128,0.0001401,151.48800000000082,4712.519999999995,645.5839999999982,437.0000000000004,0.1338120000000001,6.432599999999999,0.8560000000000039,4.819999999999993,2938.464000000018,279.4560000000005,1.088,329.6345755156203,1.6862714657501914
88,55.31999999999997,0.02413,0.0001356,133.92000000000016,4322.079999999998,616.6959999999989,436.0800000000004,0.1370880000000002,7.142599999999987,0.7984000000000022,5.469999999999979,2560.896000000004,308.4240000000011,0.946,380.6217279837879,2.288153728070298
89,63.2399999999998,0.0268732,0.0001395,151.48800000000082,4149.56,659.3999999999979,499.5600000000015,0.1272600000000001,7.682199999999979,0.8464000000000036,4.94999999999999,2998.6560000000204,306.15200000000107,1.0020000000000002,332.0861788844695,0.31851865860340167
90,56.27999999999995,0.0266192,0.0001413,131.90400000000008,4785.159999999994,592.8319999999994,439.7600000000005,0.115164,7.795799999999977,0.7760000000000016,5.209999999999985,2982.24000000002,266.3920000000002,1.084,333.5352977219865,2.685862010544438
91,63.3599999999998,0.026924,0.0001623,133.63200000000015,4158.639999999999,654.375999999998,456.32000000000073,0.1350720000000002,7.341399999999984,0.7616000000000012,5.3699999999999815,2517.120000000002,277.75200000000046,0.902,350.0438699504612,0.6413400336734969
92,59.99999999999987,0.0253492,0.0001596,157.53600000000105,4757.919999999995,635.5359999999985,490.3600000000013,0.1300320000000001,6.432599999999999,0.8704000000000043,4.869999999999992,2648.448000000007,262.41600000000017,0.938,329.12785430592896,0.5429494243071797
93,60.59999999999986,0.0266192,0.0001349999999999,133.92000000000016,4830.559999999994,649.3519999999982,426.8800000000002,0.1270080000000001,6.531999999999997,0.7600000000000011,5.219999999999985,2719.58400000001,290.8160000000007,1.024,344.2520614684413,0.3016508810464288
94,65.87999999999974,0.0258572,0.0001458,133.63200000000015,4431.039999999997,600.3679999999993,434.2400000000004,0.1265040000000001,7.667999999999979,0.8736000000000044,4.829999999999993,2697.696000000009,306.15200000000107,0.934,363.6708206313367,-1.7241481740063416
95,63.119999999999806,0.023876,0.0001536,137.08800000000028,4131.4,573.9919999999998,470.12000000000097,0.1378440000000002,7.58279999999998,0.7456000000000007,5.359999999999982,2714.1120000000096,294.7920000000008,0.952,411.9969234879074,1.8968584127982737
96,54.35999999999999,0.0277876,0.0001467,153.2160000000009,4748.839999999995,629.2559999999986,439.7600000000005,0.1315440000000001,6.432599999999999,0.7760000000000016,5.019999999999989,2599.2000000000053,260.1440000000001,1.052,317.5097950486156,0.0010979591730959511
97,62.99999999999981,0.0262128,0.0001485,135.64800000000022,4785.159999999994,676.9839999999975,460.0000000000008,0.1355760000000002,6.645599999999996,0.7600000000000011,5.359999999999982,2522.5920000000024,305.01600000000104,0.99,354.0763260285355,-0.1717053399405033
98,65.27999999999976,0.0275844,0.0001461,136.22400000000025,4984.919999999993,631.7679999999986,484.8400000000012,0.120456,7.028999999999989,0.7680000000000013,5.43999999999998,2659.392000000008,282.8640000000006,1.0540000000000005,338.20043668236946,0.3056324644297311
99,55.67999999999997,0.0232664,0.0001551,155.23200000000097,4131.4,624.2319999999987,489.4400000000013,0.115416,6.744999999999994,0.7248000000000001,4.909999999999991,2697.696000000009,289.1120000000007,0.996,335.86710470405734,-1.9106425772233648
100,60.35999999999986,0.0252984,0.0001563,157.24800000000104,4376.559999999998,589.0639999999995,477.4800000000011,0.1375920000000002,6.702399999999995,0.7664000000000013,4.699999999999996,2900.1600000000167,263.55200000000013,0.992,344.0167176577063,0.34978621741283855
101,61.31999999999984,0.027432,0.0001425,134.7840000000002,4739.759999999995,617.9519999999989,501.4000000000015,0.118944,7.682199999999979,0.8384000000000034,5.339999999999982,2670.336000000008,306.72000000000105,1.052,335.4180163831058,-1.0227122180863228
102,60.839999999999854,0.0240792,0.0001548,147.74400000000068,4830.559999999994,567.712,437.9200000000004,0.1287720000000001,7.341399999999984,0.7664000000000013,4.729999999999995,2757.8880000000117,276.61600000000044,0.92,359.06601171386063,0.006558969275273433
103,64.07999999999979,0.0229616,0.0001584,142.27200000000047,4667.119999999995,666.9359999999978,438.8400000000004,0.1310400000000001,6.98639999999999,0.8336000000000032,5.269999999999984,2823.552000000014,272.6400000000003,0.926,376.88063157720336,-0.8612798745238182
104,63.4799999999998,0.0278384,0.0001584,147.16800000000066,4322.079999999998,634.2799999999985,418.6000000000001,0.119448,7.327199999999984,0.824000000000003,5.049999999999988,2982.24000000002,302.744000000001,0.974,326.97014456940104,1.1001019128593035
105,59.75999999999988,0.0245364,0.0001506,144.86400000000057,4340.239999999998,648.0959999999982,431.4800000000003,0.1330560000000001,6.844399999999992,0.7856000000000019,4.799999999999994,2987.71200000002,270.9360000000003,1.016,350.0300957971364,-0.02948389866388891
106,56.159999999999954,0.0244856,0.0001365,158.11200000000107,4503.679999999997,571.4799999999999,483.9200000000012,0.1247400000000001,6.759199999999994,0.7744000000000015,4.939999999999991,2932.992000000018,269.8000000000003,0.918,339.51385276373674,-0.2306480602018823
107,63.2399999999998,0.0252476,0.0001503,136.22400000000025,4258.519999999999,676.9839999999975,463.68000000000086,0.1323000000000001,6.673999999999995,0.8144000000000027,5.019999999999989,2555.424000000004,307.2880000000011,0.928,355.7783956652371,-0.5113857980233161
108,54.47999999999999,0.0230632,0.0001572,133.05600000000013,4594.479999999996,655.631999999998,457.2400000000008,0.119196,6.489399999999998,0.7520000000000009,5.44999999999998,2659.392000000008,293.0880000000008,0.948,354.45805396574565,1.613714438531482
109,56.75999999999994,0.0230632,0.0001593,144.28800000000055,4748.839999999995,582.7839999999997,460.9200000000008,0.1338120000000001,6.673999999999995,0.7296000000000002,4.909999999999991,2637.5040000000067,268.66400000000027,1.06,368.1625222610294,-0.12234893816614402
110,61.43999999999984,0.0233172,0.0001563,156.384000000001,4875.959999999994,622.9759999999987,478.4000000000011,0.1239840000000001,7.6253999999999795,0.8000000000000023,5.229999999999984,2861.8560000000152,303.31200000000104,1.068,359.0610382323569,0.31046686334933754
