,t_final,h_tile,h_Ti,rho_tile,rho_Ti,cp_tile,cp_Ti,k_tile,k_Ti,emissivity,M_inf,p_inf,T_inf,fudge_factor,simulation_values
13,64.07999999999979,0.024536400000000003,0.00014670000000000026,134.49600000000018,4249.439999999999,630.5119999999986,428.72000000000025,0.1363320000000002,7.525999999999981,0.7472000000000008,4.629999999999997,2697.696000000009,274.9120000000004,0.9680000000000001,371.4200138359745
14,56.639999999999944,0.025501600000000006,0.00015510000000000046,139.9680000000004,4776.0799999999945,584.0399999999996,460.9200000000008,0.1353240000000002,7.58279999999998,0.7968000000000022,4.669999999999996,2938.464000000018,263.55200000000013,1.0340000000000003,344.3150426787138
15,56.999999999999936,0.024282400000000003,0.0001602000000000006,154.65600000000094,4757.919999999995,653.1199999999981,442.5200000000005,0.11944800000000005,6.858599999999992,0.7312000000000003,4.51,2736.0000000000105,283.4320000000006,1.0260000000000002,325.58347249416664
16,60.59999999999986,0.024282400000000003,0.0001479000000000003,143.42400000000052,4776.0799999999945,565.2,459.0800000000008,0.12045600000000006,6.844399999999992,0.7344000000000004,5.249999999999984,2845.4400000000146,291.38400000000075,1.0660000000000003,367.2495806299452
17,58.7999999999999,0.0239776,0.00015150000000000038,151.48800000000082,4267.5999999999985,641.8159999999983,498.64000000000146,0.1358280000000002,7.057399999999989,0.7584000000000011,4.859999999999992,2965.824000000019,311.26400000000115,1.0100000000000002,356.24395579187905
18,61.07999999999985,0.025806400000000007,0.00014250000000000016,141.12000000000043,4512.759999999997,587.8079999999995,415.84000000000003,0.13330800000000018,6.759199999999994,0.7248000000000001,4.779999999999994,2642.976000000007,259.5760000000001,1.0140000000000002,352.77011636365916
19,65.75999999999975,0.02682240000000001,0.00016200000000000063,136.22400000000025,4912.279999999993,629.2559999999986,496.80000000000143,0.12625200000000011,6.901199999999991,0.8112000000000026,5.089999999999987,2746.944000000011,259.5760000000001,0.936,339.7608056941695
20,65.03999999999976,0.024638000000000004,0.00015540000000000047,140.83200000000042,4866.879999999994,589.0639999999995,497.72000000000145,0.13381200000000018,7.00059999999999,0.7680000000000013,4.579999999999998,2544.480000000003,293.6560000000008,1.0700000000000003,366.87084855718575
21,61.19999999999985,0.0232664,0.00014340000000000018,133.05600000000013,4340.239999999998,679.4959999999975,442.5200000000005,0.12700800000000012,7.00059999999999,0.8464000000000036,4.609999999999998,2637.5040000000067,260.1440000000001,0.924,354.5909712050326
22,59.99999999999987,0.026111200000000008,0.0001398000000000001,130.46400000000003,4930.439999999993,646.8399999999982,499.5600000000015,0.13759200000000021,6.673999999999995,0.7632000000000012,4.719999999999995,2785.2480000000123,279.4560000000005,0.904,345.50742985326565
23,63.599999999999795,0.027838400000000013,0.00016380000000000067,130.46400000000003,4331.159999999998,572.7359999999999,505.0800000000016,0.13129200000000016,6.617199999999996,0.7680000000000013,5.389999999999981,2818.0800000000136,273.7760000000004,1.0140000000000002,355.8202838198581
24,55.31999999999997,0.02692400000000001,0.0001647000000000007,135.3600000000002,4294.839999999998,575.2479999999998,415.84000000000003,0.12297600000000009,7.426599999999983,0.8704000000000043,5.229999999999984,2626.5600000000063,284.5680000000006,1.0220000000000002,336.14513834685494
25,62.39999999999982,0.027432000000000012,0.00015930000000000057,130.17600000000002,4403.799999999997,645.5839999999982,488.5200000000013,0.11566800000000002,6.943799999999991,0.7216,5.269999999999984,2752.416000000011,256.736,0.9500000000000001,329.11941664972056
26,61.799999999999834,0.0236728,0.0001563000000000005,152.92800000000088,4476.439999999997,591.5759999999995,420.4400000000001,0.13431600000000019,6.432599999999999,0.8176000000000028,5.119999999999987,2987.71200000002,302.744000000001,1.0980000000000003,382.72894726218925
27,56.87999999999994,0.0232156,0.00015810000000000054,143.1360000000005,4812.399999999994,661.9119999999979,450.80000000000064,0.12952800000000014,7.185199999999987,0.7392000000000005,5.129999999999987,2522.5920000000024,266.96000000000026,0.924,350.10047089495197
28,57.11999999999993,0.02621280000000001,0.00014370000000000019,137.6640000000003,4421.959999999997,582.7839999999997,461.8400000000008,0.11919600000000005,7.667999999999979,0.7360000000000004,5.42999999999998,2670.336000000008,257.87200000000007,1.0460000000000003,340.01907919460376
29,62.75999999999981,0.027584400000000012,0.0001488000000000003,156.67200000000102,4113.24,615.4399999999989,448.0400000000006,0.12852000000000013,7.653799999999979,0.7328000000000003,5.339999999999982,2593.728000000005,308.4240000000011,0.9740000000000001,334.59033501482617
30,54.35999999999999,0.02626360000000001,0.00014370000000000019,157.53600000000105,4267.5999999999985,645.5839999999982,440.68000000000046,0.12070800000000007,7.398199999999983,0.7632000000000012,4.589999999999998,2653.9200000000073,311.26400000000115,0.9740000000000001,316.6288444245076
31,57.35999999999993,0.02712720000000001,0.00014550000000000023,158.11200000000107,4612.639999999996,663.1679999999978,484.8400000000012,0.13078800000000015,7.59699999999998,0.8512000000000037,5.289999999999983,2943.9360000000183,283.4320000000006,1.0540000000000003,321.4000203249366
32,63.119999999999806,0.02651760000000001,0.00015090000000000036,156.67200000000102,4176.799999999999,673.2159999999976,448.9600000000006,0.13356000000000018,7.057399999999989,0.7840000000000018,4.539999999999999,2539.008000000003,286.84000000000066,1.024,328.07880503647164
33,64.07999999999979,0.027838400000000013,0.00014340000000000018,132.76800000000011,4149.5599999999995,599.1119999999993,453.5600000000007,0.1358280000000002,6.98639999999999,0.756800000000001,4.719999999999995,2943.9360000000183,310.1280000000012,0.914,353.7546531615336
34,58.19999999999991,0.024079200000000002,0.00016200000000000063,134.49600000000018,4794.239999999994,655.631999999998,487.6000000000013,0.13381200000000018,7.753199999999977,0.8320000000000032,5.409999999999981,2916.5760000000173,268.66400000000027,1.0900000000000003,362.3354117496362
35,61.43999999999984,0.024079200000000002,0.00014130000000000013,154.94400000000095,4594.479999999996,666.9359999999978,461.8400000000008,0.13784400000000022,6.688199999999995,0.792000000000002,4.629999999999997,2473.3440000000005,310.69600000000116,0.9680000000000001,350.05761411071256
36,54.239999999999995,0.024688800000000004,0.00013890000000000007,145.7280000000006,4140.48,669.4479999999977,474.72000000000105,0.12927600000000014,6.673999999999995,0.8048000000000024,5.059999999999988,2621.088000000006,295.3600000000008,0.936,335.2625879775363
37,56.999999999999936,0.025501600000000006,0.00015720000000000051,156.67200000000102,4630.799999999996,582.7839999999997,439.76000000000045,0.1350720000000002,7.085799999999988,0.7680000000000013,4.659999999999997,2998.6560000000204,299.9040000000009,1.0380000000000003,340.65279586348004
38,56.639999999999944,0.025400000000000006,0.00015180000000000038,135.3600000000002,4449.199999999997,612.927999999999,465.5200000000009,0.11844000000000005,7.61119999999998,0.7712000000000014,5.239999999999984,2610.1440000000057,264.1200000000002,0.924,336.954844499497
39,58.6799999999999,0.0230124,0.00014610000000000024,142.8480000000005,4194.959999999999,656.887999999998,498.64000000000146,0.1254960000000001,7.170999999999987,0.7280000000000002,4.889999999999992,2692.224000000009,268.66400000000027,0.934,353.097233872809
40,61.55999999999984,0.024841200000000004,0.00014970000000000033,137.9520000000003,4349.319999999998,615.4399999999989,427.80000000000024,0.13330800000000018,7.057399999999989,0.7440000000000007,5.069999999999988,2670.336000000008,289.68000000000075,0.9840000000000001,370.3369352186684
41,55.79999999999996,0.02692400000000001,0.0001440000000000002,142.27200000000047,4785.159999999994,609.1599999999991,477.4800000000011,0.1257480000000001,6.688199999999995,0.72,5.269999999999984,2829.024000000014,269.2320000000003,1.056,329.7797775127959
42,57.11999999999993,0.025044400000000005,0.00013770000000000004,152.35200000000086,4576.319999999996,582.7839999999997,469.20000000000095,0.1358280000000002,7.085799999999988,0.7728000000000015,5.489999999999979,2818.0800000000136,263.55200000000013,0.9780000000000001,355.98578729508006
43,62.87999999999981,0.02621280000000001,0.00014250000000000016,158.11200000000107,4431.039999999997,661.9119999999979,455.4000000000007,0.13431600000000019,6.4609999999999985,0.8784000000000045,4.589999999999998,2539.008000000003,295.3600000000008,1.052,331.18469079226514
44,61.679999999999836,0.0234696,0.00015540000000000047,150.33600000000078,4267.5999999999985,641.8159999999983,504.16000000000156,0.1257480000000001,7.341399999999984,0.7264000000000002,4.639999999999997,3004.1280000000206,297.0640000000009,0.9,351.0677328009682
45,59.51999999999988,0.024028400000000002,0.00014580000000000024,144.28800000000055,4639.879999999996,678.2399999999975,440.68000000000046,0.12776400000000013,7.426599999999983,0.7632000000000012,4.669999999999996,2763.3600000000115,306.72000000000105,1.0900000000000003,347.26606209081353
46,62.03999999999983,0.024282400000000003,0.00013920000000000008,142.56000000000049,4213.119999999999,573.9919999999998,431.4800000000003,0.11743200000000004,7.724799999999978,0.792000000000002,5.1799999999999855,2938.464000000018,257.30400000000003,0.9780000000000001,363.02000634014564
47,54.719999999999985,0.026060400000000008,0.00014970000000000033,157.53600000000105,4213.119999999999,567.712,473.80000000000103,0.1260000000000001,7.667999999999979,0.8352000000000033,5.109999999999987,2539.008000000003,290.8160000000007,1.0820000000000003,331.3946827671376
48,63.599999999999795,0.025095200000000005,0.00015480000000000046,146.30400000000063,4340.239999999998,676.9839999999975,475.64000000000107,0.1358280000000002,7.341399999999984,0.7216,4.799999999999994,2785.2480000000123,295.92800000000085,0.9480000000000001,349.561876253173
49,60.23999999999987,0.023622,0.00015450000000000045,150.04800000000077,4594.479999999996,617.9519999999989,493.12000000000137,0.13179600000000016,6.659799999999995,0.825600000000003,4.94999999999999,2495.2320000000013,302.744000000001,1.0460000000000003,360.66601606615893
50,64.67999999999978,0.02717800000000001,0.00015990000000000058,130.17600000000002,4685.279999999995,666.9359999999978,448.0400000000006,0.11919600000000005,7.540199999999981,0.7648000000000013,4.929999999999991,2555.4240000000036,257.30400000000003,0.9980000000000001,330.5678672064288
51,54.95999999999998,0.027432000000000012,0.00014250000000000016,157.24800000000104,4095.08,687.0319999999973,425.0400000000002,0.12373200000000009,6.858599999999992,0.8160000000000027,5.219999999999985,2949.4080000000185,310.69600000000116,0.9560000000000001,314.70640126844194
52,59.27999999999989,0.024333200000000003,0.00015390000000000043,152.64000000000087,4476.439999999997,684.5199999999974,426.8800000000002,0.12776400000000013,7.696399999999978,0.7680000000000013,4.539999999999999,2549.9520000000034,304.448000000001,0.9520000000000001,333.84339229232853
53,56.519999999999946,0.025501600000000006,0.00014910000000000032,157.82400000000106,4267.5999999999985,655.631999999998,498.64000000000146,0.12171600000000007,7.58279999999998,0.8448000000000035,4.859999999999992,2943.9360000000183,301.60800000000097,0.9800000000000001,322.3601824125035
54,59.03999999999989,0.0234188,0.00015900000000000056,134.7840000000002,4648.9599999999955,624.2319999999987,445.28000000000054,0.13104000000000016,6.787599999999993,0.8352000000000033,5.049999999999988,2861.8560000000152,266.96000000000026,0.9600000000000001,368.7694917866497
55,55.43999999999997,0.024384000000000003,0.0001365,136.80000000000027,4267.5999999999985,585.2959999999996,465.5200000000009,0.1252440000000001,6.673999999999995,0.8528000000000038,5.259999999999984,2927.5200000000177,257.30400000000003,1.0260000000000002,357.0861991690278
56,64.43999999999977,0.025501600000000006,0.00015720000000000051,153.5040000000009,4494.599999999997,606.6479999999991,496.80000000000143,0.11692800000000003,7.426599999999983,0.8464000000000036,4.669999999999996,2571.8400000000042,295.3600000000008,0.922,332.3770706310888
57,61.799999999999834,0.02631440000000001,0.00015330000000000042,150.33600000000078,4757.919999999995,653.1199999999981,414.92,0.11919600000000005,6.4609999999999985,0.7872000000000019,5.149999999999986,2566.368000000004,261.2800000000001,1.0340000000000003,326.5190211184374
58,56.519999999999946,0.025603200000000007,0.00013710000000000003,158.11200000000107,4467.359999999997,619.2079999999988,479.32000000000113,0.12877200000000014,6.4609999999999985,0.824000000000003,5.41999999999998,2648.448000000007,269.8000000000003,1.008,333.15901342184515
59,62.87999999999981,0.02621280000000001,0.00016170000000000062,146.59200000000064,4476.439999999997,668.1919999999977,491.28000000000134,0.13204800000000017,7.511799999999981,0.8048000000000024,5.389999999999981,2752.416000000011,262.41600000000017,0.9380000000000001,337.90646176137676
60,65.03999999999976,0.024638000000000004,0.00015060000000000035,151.77600000000083,4957.679999999993,651.8639999999981,455.4000000000007,0.12751200000000013,7.298799999999985,0.8304000000000031,4.739999999999995,2467.8720000000003,289.1120000000007,1.036,344.81755509008286
61,54.719999999999985,0.024434800000000003,0.0001407000000000001,137.6640000000003,4648.9599999999955,643.0719999999983,462.76000000000084,0.11440800000000001,7.511799999999981,0.8432000000000035,4.649999999999997,2932.992000000018,277.75200000000046,1.004,328.9373023579262
62,62.75999999999981,0.0237236,0.00015930000000000057,136.51200000000026,4630.799999999996,680.7519999999975,486.68000000000126,0.12978000000000015,7.667999999999979,0.7440000000000007,5.409999999999981,2462.4,303.880000000001,0.9600000000000001,370.621031770829
63,65.63999999999976,0.027533600000000012,0.00016170000000000062,150.9120000000008,4812.399999999994,621.7199999999988,430.5600000000003,0.12978000000000015,7.270399999999985,0.8224000000000029,4.94999999999999,2922.0480000000175,276.61600000000044,0.914,333.02515365146
64,60.95999999999985,0.023368,0.00014940000000000032,147.45600000000067,4394.7199999999975,678.2399999999975,489.4400000000013,0.1365840000000002,6.801799999999993,0.8752000000000044,4.839999999999993,2954.8800000000188,264.6880000000002,0.9880000000000001,355.604254134849
65,63.599999999999795,0.025450800000000006,0.0001602000000000006,134.7840000000002,4449.199999999997,585.2959999999996,496.80000000000143,0.12726000000000012,7.327199999999984,0.8704000000000043,5.42999999999998,2462.4,256.736,0.9400000000000001,361.3977657559815
66,58.919999999999895,0.02682240000000001,0.00015930000000000057,134.49600000000018,4857.799999999994,639.3039999999984,503.24000000000154,0.11995200000000006,7.753199999999977,0.8368000000000033,5.159999999999986,2708.6400000000094,259.5760000000001,0.9560000000000001,325.966884428709
67,57.35999999999993,0.023368,0.0001566000000000005,146.01600000000062,4712.519999999995,669.4479999999977,494.9600000000014,0.12070800000000007,7.412399999999983,0.8192000000000028,4.529999999999999,2861.8560000000152,303.31200000000104,1.0420000000000003,336.19904554283926
68,63.71999999999979,0.02621280000000001,0.00014580000000000024,140.83200000000042,4785.159999999994,602.8799999999992,472.880000000001,0.13154400000000016,7.682199999999979,0.8656000000000041,5.069999999999988,2834.496000000014,268.66400000000027,0.93,350.4567852998803
69,65.87999999999974,0.0237236,0.0001647000000000007,142.56000000000049,4639.879999999996,638.0479999999984,462.76000000000084,0.12650400000000012,7.284599999999985,0.8480000000000036,5.399999999999981,2506.1760000000017,259.00800000000004,0.916,367.14178293070796
70,54.47999999999999,0.0234188,0.00015840000000000054,138.52800000000033,4812.399999999994,601.6239999999992,447.1200000000006,0.12070800000000007,7.767399999999977,0.7392000000000005,5.3699999999999815,2938.464000000018,310.69600000000116,0.9400000000000001,359.3113006685719
71,56.159999999999954,0.0238252,0.0001359,152.06400000000085,4748.839999999995,641.8159999999983,425.9600000000002,0.1260000000000001,6.6455999999999955,0.8064000000000024,4.769999999999994,2845.4400000000146,279.4560000000005,0.9940000000000001,339.2818240639857
72,55.31999999999997,0.024130000000000002,0.00015870000000000055,153.2160000000009,4367.479999999998,644.3279999999983,486.68000000000126,0.12322800000000009,6.95799999999999,0.7232000000000001,5.019999999999989,2555.4240000000036,261.2800000000001,1.012,330.7673482946976
73,60.11999999999987,0.02727960000000001,0.0001407000000000001,135.64800000000022,4848.719999999994,611.671999999999,488.5200000000013,0.12247200000000008,7.767399999999977,0.72,4.719999999999995,2818.0800000000136,288.54400000000066,1.0260000000000002,331.44112282982303
74,59.399999999999885,0.024231600000000002,0.0001365,157.24800000000104,4431.039999999997,622.9759999999987,490.3600000000013,0.12020400000000006,7.738999999999978,0.8032000000000024,4.639999999999997,2467.8720000000003,258.44000000000005,1.04,331.350431342459
75,62.27999999999982,0.025704800000000007,0.0001569000000000005,130.17600000000002,4576.319999999996,678.2399999999975,441.6000000000005,0.113652,6.659799999999995,0.7872000000000019,4.779999999999994,2943.9360000000183,269.8000000000003,0.9740000000000001,331.89821261070824
76,63.95999999999979,0.024333200000000003,0.00013800000000000005,145.4400000000006,4848.719999999994,602.8799999999992,480.24000000000115,0.13053600000000015,6.688199999999995,0.8000000000000023,4.939999999999991,2577.3120000000044,286.2720000000006,0.912,364.61970213655167
77,55.199999999999974,0.02733040000000001,0.00016380000000000067,134.20800000000017,4521.8399999999965,678.2399999999975,415.84000000000003,0.13381200000000018,7.327199999999984,0.824000000000003,4.619999999999997,2582.7840000000047,308.9920000000011,0.9680000000000001,324.1849602004601
78,59.399999999999885,0.02677160000000001,0.00014970000000000033,140.83200000000042,4721.599999999995,614.183999999999,489.4400000000013,0.1365840000000002,6.432599999999999,0.8384000000000034,4.689999999999996,2807.136000000013,265.2560000000002,1.0980000000000003,336.27701102418627
79,56.159999999999954,0.02677160000000001,0.00013770000000000004,146.30400000000063,4930.439999999993,581.5279999999997,414.92,0.11818800000000004,7.00059999999999,0.7328000000000003,4.9899999999999896,2648.448000000007,306.72000000000105,0.9580000000000001,328.35894816365305
80,65.75999999999975,0.025298400000000006,0.00014520000000000022,141.98400000000046,4857.799999999994,639.3039999999984,436.0800000000004,0.12121200000000007,6.872799999999992,0.7376000000000005,4.859999999999992,2878.272000000016,310.69600000000116,0.9420000000000001,351.11169341512016
81,59.03999999999989,0.02641600000000001,0.00013710000000000003,148.0320000000007,4312.999999999998,571.4799999999999,471.960000000001,0.11718000000000003,6.759199999999994,0.8192000000000028,4.889999999999992,2621.088000000006,297.0640000000009,0.9600000000000001,332.493890812502
82,61.679999999999836,0.025044400000000005,0.00013740000000000003,145.4400000000006,4276.6799999999985,671.9599999999976,456.32000000000073,0.12121200000000007,7.043199999999989,0.860800000000004,5.349999999999982,2511.648000000002,292.5200000000008,0.9720000000000001,342.00365323119934
83,54.47999999999999,0.025349200000000006,0.00013680000000000002,153.5040000000009,4648.9599999999955,682.0079999999974,420.4400000000001,0.1242360000000001,6.631399999999996,0.7248000000000001,4.559999999999999,3004.1280000000206,282.29600000000056,1.0460000000000003,320.4504356003788
84,57.59999999999992,0.024638000000000004,0.00014370000000000019,132.76800000000011,4231.279999999999,673.2159999999976,464.6000000000009,0.11617200000000003,6.872799999999992,0.8176000000000028,4.799999999999994,2604.6720000000055,294.22400000000084,0.9740000000000001,335.65010148988296
85,58.7999999999999,0.024384000000000003,0.00016170000000000062,141.69600000000045,4812.399999999994,621.7199999999988,443.4400000000005,0.1365840000000002,7.61119999999998,0.7664000000000013,4.669999999999996,2566.368000000004,287.9760000000007,0.9860000000000001,353.2968845925618
86,56.159999999999954,0.027482800000000012,0.00015510000000000046,134.20800000000017,4312.999999999998,635.5359999999985,430.5600000000003,0.12927600000000014,6.475199999999998,0.7440000000000007,5.359999999999982,2932.992000000018,297.0640000000009,0.9740000000000001,334.96440947843746
87,56.75999999999994,0.02621280000000001,0.0001401000000000001,151.48800000000082,4712.519999999995,645.5839999999982,437.0000000000004,0.13381200000000018,6.432599999999999,0.8560000000000039,4.819999999999993,2938.464000000018,279.4560000000005,1.088,329.6345755156203
88,55.31999999999997,0.024130000000000002,0.0001356,133.92000000000016,4322.079999999998,616.6959999999989,436.0800000000004,0.1370880000000002,7.142599999999987,0.7984000000000022,5.469999999999979,2560.896000000004,308.4240000000011,0.9460000000000001,380.6217279837879
89,63.2399999999998,0.02687320000000001,0.00013950000000000008,151.48800000000082,4149.5599999999995,659.3999999999979,499.5600000000015,0.12726000000000012,7.682199999999979,0.8464000000000036,4.94999999999999,2998.6560000000204,306.15200000000107,1.0020000000000002,332.0861788844695
90,56.27999999999995,0.02661920000000001,0.00014130000000000013,131.90400000000008,4785.159999999994,592.8319999999994,439.76000000000045,0.11516400000000002,7.795799999999977,0.7760000000000016,5.209999999999985,2982.24000000002,266.3920000000002,1.084,333.5352977219865
91,63.3599999999998,0.02692400000000001,0.00016230000000000064,133.63200000000015,4158.639999999999,654.375999999998,456.32000000000073,0.1350720000000002,7.341399999999984,0.7616000000000012,5.3699999999999815,2517.120000000002,277.75200000000046,0.902,350.04386995046116
92,59.99999999999987,0.025349200000000006,0.00015960000000000057,157.53600000000105,4757.919999999995,635.5359999999985,490.3600000000013,0.13003200000000015,6.432599999999999,0.8704000000000043,4.869999999999992,2648.448000000007,262.41600000000017,0.9380000000000001,329.12785430592896
93,60.59999999999986,0.02661920000000001,0.00013499999999999997,133.92000000000016,4830.559999999994,649.3519999999982,426.8800000000002,0.12700800000000012,6.531999999999997,0.7600000000000011,5.219999999999985,2719.58400000001,290.8160000000007,1.024,344.2520614684413
94,65.87999999999974,0.025857200000000007,0.00014580000000000024,133.63200000000015,4431.039999999997,600.3679999999993,434.24000000000035,0.12650400000000012,7.667999999999979,0.8736000000000044,4.829999999999993,2697.696000000009,306.15200000000107,0.934,363.6708206313367
95,63.119999999999806,0.023876,0.00015360000000000043,137.08800000000028,4131.4,573.9919999999998,470.12000000000097,0.13784400000000022,7.58279999999998,0.7456000000000007,5.359999999999982,2714.1120000000096,294.7920000000008,0.9520000000000001,411.9969234879074
96,54.35999999999999,0.027787600000000013,0.00014670000000000026,153.2160000000009,4748.839999999995,629.2559999999986,439.76000000000045,0.13154400000000016,6.432599999999999,0.7760000000000016,5.019999999999989,2599.2000000000053,260.1440000000001,1.052,317.5097950486156
97,62.99999999999981,0.02621280000000001,0.0001485000000000003,135.64800000000022,4785.159999999994,676.9839999999975,460.0000000000008,0.1355760000000002,6.6455999999999955,0.7600000000000011,5.359999999999982,2522.5920000000024,305.01600000000104,0.9900000000000001,354.0763260285355
98,65.27999999999976,0.027584400000000012,0.00014610000000000024,136.22400000000025,4984.919999999993,631.7679999999986,484.8400000000012,0.12045600000000006,7.028999999999989,0.7680000000000013,5.43999999999998,2659.3920000000076,282.8640000000006,1.0540000000000003,338.20043668236946
99,55.679999999999964,0.0232664,0.00015510000000000046,155.23200000000097,4131.4,624.2319999999987,489.4400000000013,0.11541600000000002,6.744999999999994,0.7248000000000001,4.909999999999991,2697.696000000009,289.1120000000007,0.9960000000000001,335.86710470405734
100,60.359999999999864,0.025298400000000006,0.0001563000000000005,157.24800000000104,4376.559999999998,589.0639999999995,477.4800000000011,0.13759200000000021,6.702399999999995,0.7664000000000013,4.699999999999996,2900.1600000000167,263.55200000000013,0.9920000000000001,344.0167176577063
101,61.319999999999844,0.027432000000000012,0.00014250000000000016,134.7840000000002,4739.759999999995,617.9519999999989,501.4000000000015,0.11894400000000005,7.682199999999979,0.8384000000000034,5.339999999999982,2670.336000000008,306.72000000000105,1.052,335.4180163831058
102,60.839999999999854,0.024079200000000002,0.00015480000000000046,147.74400000000068,4830.559999999994,567.712,437.9200000000004,0.12877200000000014,7.341399999999984,0.7664000000000013,4.729999999999995,2757.8880000000113,276.61600000000044,0.92,359.06601171386063
103,64.07999999999979,0.0229616,0.00015840000000000054,142.27200000000047,4667.119999999995,666.9359999999978,438.84000000000043,0.13104000000000016,6.98639999999999,0.8336000000000032,5.269999999999984,2823.552000000014,272.6400000000003,0.926,376.88063157720336
104,63.4799999999998,0.027838400000000013,0.00015840000000000054,147.16800000000066,4322.079999999998,634.2799999999985,418.6000000000001,0.11944800000000005,7.327199999999984,0.824000000000003,5.049999999999988,2982.24000000002,302.744000000001,0.9740000000000001,326.97014456940104
105,59.75999999999988,0.024536400000000003,0.00015060000000000035,144.86400000000057,4340.239999999998,648.0959999999982,431.4800000000003,0.13305600000000017,6.844399999999992,0.7856000000000019,4.799999999999994,2987.71200000002,270.9360000000003,1.016,350.03009579713637
106,56.159999999999954,0.024485600000000003,0.0001365,158.11200000000107,4503.679999999997,571.4799999999999,483.9200000000012,0.1247400000000001,6.759199999999994,0.7744000000000015,4.939999999999991,2932.992000000018,269.8000000000003,0.918,339.51385276373674
107,63.2399999999998,0.025247600000000005,0.00015030000000000035,136.22400000000025,4258.519999999999,676.9839999999975,463.68000000000086,0.13230000000000017,6.673999999999995,0.8144000000000027,5.019999999999989,2555.4240000000036,307.2880000000011,0.928,355.7783956652371
108,54.47999999999999,0.0230632,0.00015720000000000051,133.05600000000013,4594.479999999996,655.631999999998,457.24000000000075,0.11919600000000005,6.489399999999998,0.7520000000000009,5.44999999999998,2659.3920000000076,293.08800000000076,0.9480000000000001,354.45805396574565
109,56.75999999999994,0.0230632,0.00015930000000000057,144.28800000000055,4748.839999999995,582.7839999999997,460.9200000000008,0.13381200000000018,6.673999999999995,0.7296000000000002,4.909999999999991,2637.5040000000067,268.66400000000027,1.06,368.1625222610294
